"date","close","volume","open","high","low"
"2017/12/13","246.3000","3748087.0000","245.6900","246.9900","245.6500"
"2017/12/12","245.4400","3275722.0000","244.9300","245.8700","244.8000"
"2017/12/11","244.1700","1856372.0000","243.7700","244.2360","243.5000"
"2017/12/08","243.6200","2703704.0000","243.1900","243.6300","242.5800"
"2017/12/07","242.3600","2712632.0000","241.2100","242.8700","241.1010"
"2017/12/06","241.6200","3975158.0000","241.7200","242.5127","241.5500"
"2017/12/05","242.0100","4916736.0000","243.7800","243.7900","241.7700"
"2017/12/04","243.1100","6542257.0000","245.0100","245.5700","243.0700"
"2017/12/01","242.4500","9763463.0000","243.1400","243.4350","239.4100"
"2017/11/30","242.8400","6574845.0000","240.6800","243.4900","240.4100"
"2017/11/29","239.4200","3368246.0000","239.1500","239.6500","238.7700"
"2017/11/28","238.3400","4822680.0000","236.3200","238.4400","236.2300"
"2017/11/27","235.7300","2323825.0000","235.5000","236.3300","235.3900"
"2017/11/24","235.4700","1435533.0000","235.5600","235.8700","235.4100"
"2017/11/22","235.1700","2859413.0000","236.0600","236.0600","234.9500"
"2017/11/21","235.7300","2748988.0000","235.1700","235.9900","235.1000"
"2017/11/20","234.1500","2054010.0000","233.6600","234.3700","233.4200"
"2017/11/17","233.3900","3483148.0000","233.7700","233.9700","233.3600"
"2017/11/16","234.9100","2919682.0000","234.2200","235.2759","234.1900"
"2017/11/15","232.9600","2818858.0000","233.1600","233.6700","232.6500"
"2017/11/14","234.2800","2546420.0000","233.9700","234.3500","232.9100"
"2017/11/13","234.6600","2439624.0000","233.6600","234.7801","233.6300"
"2017/11/10","234.4300","2507020.0000","234.4500","234.6700","234.1001"
"2017/11/09","234.7200","4218965.0000","234.4900","235.2800","233.1600"
"2017/11/08","235.4600","1527871.0000","235.3700","235.6100","234.9700"
"2017/11/07","235.4200","2383187.0000","235.7000","235.8800","234.6900"
"2017/11/06","235.4100","2548520.0000","235.2300","235.5900","235.0900"
"2017/11/03","235.1800","2572272.0000","235.3600","235.3900","234.6400"
"2017/11/02","234.9600","2457017.0000","234.2100","235.1700","233.3200"
"2017/11/01","234.1900","2673281.0000","234.6000","235.0200","233.7300"
"2017/10/31","233.6300","1771626.0000","233.6400","233.9100","233.2000"
"2017/10/30","233.3300","2670412.0000","233.5200","234.1400","233.1500"
"2017/10/27","234.1700","2943465.0000","233.9500","234.3300","233.3600"
"2017/10/26","233.8500","2573587.0000","233.9100","234.4200","233.7500"
"2017/10/25","233.1600","3807283.0000","234.4500","234.4500","232.3500"
"2017/10/24","234.2900","3294873.0000","234.1100","234.7000","233.9600"
"2017/10/23","232.6500","2316994.0000","233.5800","233.5800","232.6099"
"2017/10/20","233.1300","3272117.0000","232.4700","233.1300","231.8899"
"2017/10/19","231.6500","2269835.0000","230.8400","231.6600","230.5200"
"2017/10/18","231.4600","2751751.0000","231.0000","231.6800","230.9100"
"2017/10/17","229.8500","1833200.0000","229.7100","229.9599","229.5200"
"2017/10/16","229.4500","2371680.0000","229.0700","229.5300","228.8100"
"2017/10/13","228.7300","1743401.0000","228.7100","228.9700","228.5100"
"2017/10/12","228.3300","1300710.0000","228.4900","228.8100","228.1500"
"2017/10/11","228.6100","1419519.0000","228.3200","228.6400","228.1700"
"2017/10/10","228.2600","1415307.0000","228.2100","228.4300","227.6400"
"2017/10/09","227.5300","1004785.0000","227.8900","227.9600","227.3399"
"2017/10/06","227.5500","2089398.0000","227.3400","227.6300","227.2300"
"2017/10/05","227.6400","2218058.0000","226.6100","227.6600","226.4472"
"2017/10/04","226.4100","1746992.0000","226.3900","226.6800","226.1800"
"2017/10/03","226.2400","2505421.0000","225.7400","226.2800","225.6100"
"2017/10/02","225.2400","2606577.0000","224.1900","225.3900","224.0200"
"2017/09/29","223.8200","2415112.0000","223.3900","223.8700","223.1300"
"2017/09/28","223.6000","1462821.0000","222.9700","223.7700","222.7000"
"2017/09/27","223.1200","2377179.0000","223.4000","223.5200","222.3505"
"2017/09/26","222.6900","1313471.0000","223.0600","223.5000","222.6200"
"2017/09/25","222.8200","2844027.0000","223.1100","223.4300","221.9900"
"2017/09/22","223.2000","2448259.0000","223.2200","223.4600","222.8200"
"2017/09/21","223.4700","1741150.0000","223.9000","223.9700","223.3900"
"2017/09/20","223.9000","1819643.0000","223.5700","223.9500","222.9500"
"2017/09/19","223.5800","2042785.0000","223.3700","223.6700","223.2299"
"2017/09/18","223.1600","1827255.0000","222.9200","223.3860","222.6700"
"2017/09/15","222.4500","2367304.0000","222.1300","222.5700","221.9100"
"2017/09/14","222.3200","1892230.0000","221.6500","222.4300","221.6200"
"2017/09/13","221.7600","1720790.0000","221.3500","221.7900","221.2000"
"2017/09/12","221.4200","2072971.0000","221.3300","221.5700","221.0700"
"2017/09/11","220.7600","2568043.0000","219.5800","220.8850","219.5800"
"2017/09/08","218.2400","2135767.0000","217.6100","218.6600","217.5200"
"2017/09/07","218.1100","1982653.0000","218.4700","218.7200","217.6800"
"2017/09/06","218.2500","1914907.0000","218.5400","218.6200","218.0400"
"2017/09/05","217.6700","3827246.0000","219.5300","219.5300","217.1800"
"2017/09/01","219.9200","2149860.0000","220.1300","220.4100","219.8329"
"2017/08/31","219.5200","2155754.0000","219.5300","219.8900","219.1200"
"2017/08/30","218.9300","1803575.0000","218.7500","219.1600","218.3900"
"2017/08/29","218.5900","2012431.0000","216.6800","218.7600","216.6200"
"2017/08/28","217.9400","1402962.0000","218.5000","218.5800","217.5300"
"2017/08/25","218.0400","2372562.0000","218.2600","218.9300","218.0000"
"2017/08/24","217.6600","1934301.0000","218.5500","218.5500","217.4600"
"2017/08/23","217.9200","3658796.0000","218.0100","218.4600","217.8400"
"2017/08/22","218.6900","2422542.0000","217.4100","218.8500","217.3000"
"2017/08/21","216.7400","3466966.0000","216.4600","216.9200","215.7300"
"2017/08/18","216.5300","4468326.0000","216.9900","217.6600","216.1500"
"2017/08/17","217.8100","3533444.0000","220.0000","220.0700","217.7700"
"2017/08/16","220.4700","2475258.0000","220.7000","221.1000","220.2800"
"2017/08/15","220.1600","1835305.0000","220.5800","220.5800","219.8600"
"2017/08/14","219.9700","2604770.0000","219.8800","220.2850","219.8100"
"2017/08/11","218.7000","4942437.0000","218.7600","219.2200","218.5200"
"2017/08/10","218.6000","7828873.0000","219.8100","219.8970","218.5500"
"2017/08/09","220.5000","3553095.0000","220.3300","220.6100","219.9600"
"2017/08/08","220.6900","3614436.0000","220.8000","221.6800","220.4411"
"2017/08/07","220.8500","1893095.0000","220.7500","220.9800","220.6000"
"2017/08/04","220.5700","1876613.0000","220.6400","220.6700","220.0300"
"2017/08/03","220.0600","2495383.0000","219.9300","220.2300","219.7200"
"2017/08/02","219.8900","3062809.0000","219.8300","220.1300","219.4400"
"2017/08/01","219.3700","2303441.0000","219.7400","219.8000","219.1500"
"2017/07/31","218.7000","1731905.0000","218.6500","219.0300","218.4900"
"2017/07/28","218.0200","2304236.0000","217.5300","218.1600","217.3000"
"2017/07/27","217.7200","3201594.0000","217.2800","217.7500","216.6300"
"2017/07/26","216.8100","2040871.0000","216.8100","217.1600","216.5600"
"2017/07/25","215.8600","1923972.0000","216.5000","216.5200","215.4900"
"2017/07/24","215.0900","1459351.0000","215.5100","215.5100","214.6810"
"2017/07/21","215.5300","2223698.0000","215.1900","215.5500","214.7600"
"2017/07/20","216.1900","1368471.0000","216.5700","216.5800","215.7101"
"2017/07/19","216.3200","1785894.0000","215.8900","216.3400","215.6600"
"2017/07/18","215.7000","2247441.0000","215.6600","215.8100","214.6300"
"2017/07/17","216.2200","2291048.0000","216.3200","216.4898","216.0400"
"2017/07/14","216.2600","2394932.0000","215.3000","216.6800","215.1100"
"2017/07/13","215.4600","1586992.0000","215.3000","215.5600","215.0000"
"2017/07/12","215.2300","2103319.0000","214.9800","215.7000","214.8900"
"2017/07/11","213.9800","1577622.0000","213.9100","214.2944","212.6800"
"2017/07/10","213.9900","1156463.0000","213.6800","214.3453","213.5400"
"2017/07/07","214.0500","1325615.0000","213.5400","214.1599","213.4200"
"2017/07/06","213.1400","2298772.0000","214.0900","214.2458","212.9400"
"2017/07/05","214.5800","1799148.0000","214.7400","214.8300","213.8300"
"2017/07/03","214.4900","2135037.0000","213.9500","215.3800","213.8800"
"2017/06/30","213.2400","2202755.0000","213.1500","213.9900","212.9700"
"2017/06/29","212.6100","4363637.0000","214.5200","214.5500","211.7000"
"2017/06/28","214.2400","4693426.0000","213.5800","214.5300","213.5800"
"2017/06/27","212.9300","1979898.0000","213.7100","214.1300","212.8700"
"2017/06/26","213.8700","1939983.0000","214.2900","214.7600","213.5300"
"2017/06/23","213.7400","1346820.0000","213.4400","213.9500","213.0644"
"2017/06/22","213.7300","2696635.0000","214.0800","214.2900","213.6600"
"2017/06/21","213.8900","2129109.0000","214.6500","214.6700","213.6400"
"2017/06/20","214.4000","1762126.0000","214.8900","215.0700","214.3700"
"2017/06/19","214.9200","2102623.0000","214.3600","215.0100","214.0800"
"2017/06/16","213.5600","2371753.0000","213.3300","213.5800","212.8200"
"2017/06/15","213.6900","2571705.0000","212.8900","213.8000","212.7500"
"2017/06/14","213.8400","5421438.0000","213.7800","214.0000","212.9800"
"2017/06/13","213.3700","2426620.0000","212.8000","213.3900","212.7500"
"2017/06/12","212.4000","3681687.0000","212.4600","212.7800","211.8800"
"2017/06/09","212.6700","4271003.0000","212.1500","213.0700","211.5900"
"2017/06/08","211.8600","2027241.0000","211.6200","212.6990","211.3900"
"2017/06/07","211.7200","1545878.0000","211.6900","211.9200","211.1400"
"2017/06/06","211.3700","2094951.0000","211.3300","211.7800","211.1700"
"2017/06/05","211.8600","1922993.0000","211.8600","212.2050","211.6400"
"2017/06/02","211.9100","2313311.0000","211.4500","212.2100","211.2700"
"2017/06/01","211.4000","1825224.0000","210.2700","211.4000","209.9100"
"2017/05/31","210.0000","1577436.0000","210.4100","210.4100","209.3200"
"2017/05/30","210.2100","1065974.0000","210.2100","210.5200","209.9700"
"2017/05/26","210.5400","1150567.0000","210.5400","210.7190","210.3200"
"2017/05/25","210.5800","2198248.0000","210.5200","210.9200","210.3000"
"2017/05/24","209.8200","3481387.0000","209.3200","209.9600","209.0750"
"2017/05/23","209.1200","3457529.0000","209.1000","209.3500","208.6900"
"2017/05/22","208.6500","2244062.0000","208.3200","208.8700","208.3200"
"2017/05/19","207.7700","4888894.0000","206.7500","208.3100","206.5800"
"2017/05/18","206.9600","6648506.0000","206.0300","207.9600","205.8550"
"2017/05/17","206.4700","5713454.0000","208.1200","208.5900","206.3700"
"2017/05/16","209.9500","1734840.0000","210.3200","210.4600","209.4600"
"2017/05/15","209.9300","1817692.0000","209.4000","210.1300","209.4000"
"2017/05/12","209.0100","1575490.0000","208.9700","209.2800","208.8200"
"2017/05/11","209.2800","3092363.0000","209.1400","209.4500","208.1000"
"2017/05/10","209.4800","1393649.0000","209.1900","209.8100","208.9000"
"2017/05/09","209.6200","1569284.0000","210.1400","210.3200","209.2231"
"2017/05/08","209.9200","2310733.0000","209.7000","210.0200","209.5300"
"2017/05/05","209.7700","1666539.0000","209.0700","209.7800","208.7600"
"2017/05/04","209.1900","2640052.0000","209.6500","209.6500","208.1980"
"2017/05/03","209.2200","1826055.0000","208.8700","209.4700","208.4700"
"2017/05/02","209.1300","1353455.0000","209.1000","209.3000","208.7540"
"2017/05/01","208.9200","1885489.0000","209.4900","209.4900","208.7000"
"2017/04/28","209.0800","1933465.0000","209.6300","209.6300","208.9700"
"2017/04/27","209.5600","1947609.0000","209.7300","209.7700","209.0600"
"2017/04/26","209.4700","2862333.0000","209.8100","210.4300","209.4400"
"2017/04/25","209.6800","3476055.0000","208.9500","209.9800","208.8400"
"2017/04/24","207.3800","3219455.0000","207.3300","207.6300","207.0300"
"2017/04/21","205.2500","3031984.0000","205.5100","205.7284","204.7700"
"2017/04/20","205.7000","3870163.0000","204.3500","206.2100","204.1700"
"2017/04/19","203.8500","3605613.0000","205.2600","205.3000","203.6400"
"2017/04/18","205.0800","2494569.0000","205.3600","205.8100","204.4200"
"2017/04/17","206.1700","2246142.0000","204.9300","206.2600","204.8600"
"2017/04/13","204.3700","3604029.0000","205.3400","205.9400","204.3600"
"2017/04/12","205.6700","2171229.0000","206.3000","206.3000","205.3500"
"2017/04/11","206.3300","3511450.0000","206.2200","206.4200","204.9400"
"2017/04/10","206.3900","2395011.0000","206.4900","207.3200","205.9500"
"2017/04/07","206.3800","2608490.0000","206.1900","207.0700","205.8900"
"2017/04/06","206.4500","3186338.0000","206.4500","207.2900","205.9200"
"2017/04/05","206.2600","4109181.0000","207.5900","208.6500","206.1600"
"2017/04/04","206.6500","2554227.0000","206.0200","206.7700","205.8100"
"2017/04/03","206.2500","4435042.0000","206.5200","206.6300","204.8800"
"2017/03/31","206.3400","4179509.0000","206.7200","206.9300","206.3000"
"2017/03/30","206.9600","2849212.0000","206.3000","207.2600","206.1500"
"2017/03/29","206.3100","2323350.0000","206.5300","206.5600","205.9450"
"2017/03/28","206.7500","3537018.0000","205.0800","207.0700","204.9100"
"2017/03/27","205.2300","4558429.0000","204.1800","205.5050","203.8100"
"2017/03/24","205.7500","4052419.0000","206.5800","206.9000","205.0000"
"2017/03/23","206.3100","3839103.0000","206.0300","207.3000","205.9100"
"2017/03/22","206.4100","3896552.0000","205.9600","206.5700","205.5007"
"2017/03/21","206.3500","6190696.0000","209.3300","209.4300","206.2500"
"2017/03/20","208.8136","3308071.0000","208.8500","209.2700","208.5600"
"2017/03/17","208.8600","2872189.0000","209.5300","209.5300","208.8300"
"2017/03/16","209.4400","3018333.0000","210.1700","210.1700","209.0500"
"2017/03/15","209.5800","5735921.0000","208.8300","209.9100","208.7101"
"2017/03/14","208.5400","4432261.0000","208.5700","208.8800","207.9800"
"2017/03/13","208.9400","2261485.0000","209.1300","209.3400","208.5850"
"2017/03/10","209.1500","3003609.0000","209.6900","209.7000","208.3600"
"2017/03/09","208.6700","4423957.0000","208.7400","209.0900","207.8680"
"2017/03/08","208.6100","3170815.0000","209.5800","209.6100","208.4300"
"2017/03/07","209.1700","2736225.0000","209.2100","209.6600","208.9750"
"2017/03/06","209.4800","2523023.0000","209.2600","209.7700","209.0200"
"2017/03/03","209.9100","2588781.0000","210.0600","210.3200","209.4100"
"2017/03/02","209.8900","3335258.0000","211.1900","211.1900","209.8400"
"2017/03/01","211.0200","7844942.0000","209.9200","211.5900","209.8800"
"2017/02/28","207.9800","2814774.0000","208.1100","208.3100","207.6800"
"2017/02/27","208.2900","3432985.0000","207.7300","208.3700","207.6100"
"2017/02/24","207.9300","3703905.0000","207.0800","207.9500","207.0700"
"2017/02/23","207.8200","3168935.0000","208.0600","208.1500","207.2100"
"2017/02/22","207.4500","2252696.0000","206.7300","207.5300","206.6400"
"2017/02/21","207.0700","3076628.0000","206.5600","207.3000","206.4200"
"2017/02/17","205.8800","5747221.0000","205.0300","205.9200","205.0200"
"2017/02/16","206.4800","4584714.0000","206.5500","206.7199","205.8500"
"2017/02/15","206.3800","3644805.0000","205.3900","206.4900","205.2900"
"2017/02/14","205.1700","3586114.0000","204.0600","205.1800","203.9450"
"2017/02/13","204.2000","2628252.0000","203.3200","204.4700","203.3200"
"2017/02/10","202.7400","2880286.0000","202.3000","203.0000","202.0675"
"2017/02/09","201.7200","3481089.0000","200.8200","202.1052","200.7700"
"2017/02/08","200.5100","2288150.0000","200.5000","200.6900","200.1500"
"2017/02/07","200.5800","2603430.0000","200.8900","201.3001","200.4300"
"2017/02/06","200.2800","2770442.0000","200.0300","200.7000","199.7800"
"2017/02/03","200.3800","4856075.0000","199.5800","200.5700","199.4400"
"2017/02/02","198.6100","2639430.0000","198.1600","198.9700","198.0200"
"2017/02/01","198.6300","3664335.0000","199.1300","199.4000","198.2000"
"2017/01/31","198.3600","4625875.0000","198.7200","198.8900","197.5600"
"2017/01/30","199.3800","4714741.0000","199.8300","199.9000","198.4200"
"2017/01/27","200.6300","3576407.0000","200.6900","200.8700","200.4500"
"2017/01/26","200.7200","3993655.0000","200.6000","200.9700","200.4200"
"2017/01/25","200.4200","4877012.0000","200.0100","200.5500","199.7500"
"2017/01/24","198.8400","5204145.0000","197.7900","199.2200","197.6200"
"2017/01/23","197.7800","3246469.0000","197.8600","198.1100","197.0400"
"2017/01/20","197.9600","6997974.0000","197.5300","198.2000","197.3100"
"2017/01/19","197.2800","3043097.0000","198.0300","198.1600","196.6900"
"2017/01/18","197.9500","4634843.0000","198.0800","198.2300","197.3000"
"2017/01/17","198.0900","3329234.0000","198.2700","198.6500","197.5870"
"2017/01/13","198.7000","3468891.0000","198.9100","199.3500","198.3200"
"2017/01/12","198.7500","3864931.0000","198.8800","198.9100","197.5300"
"2017/01/11","199.3300","5208033.0000","198.6300","199.5700","198.1500"
"2017/01/10","198.4000","3021089.0000","198.7200","199.4050","198.2100"
"2017/01/09","198.7600","2301811.0000","199.0900","199.2700","198.7500"
"2017/01/06","199.5100","4321687.0000","198.7300","199.8300","198.1700"
